FID,OBJECTID,PARCELID,NUM_UNITS,GRPPCLID_1,EXLUCODE,CLASS,BOOK,PAGE,PARCEL,MLTOWN,PROPTYID,MKTLND,MKTIMP,NUMPCL,PNTPCLID,MKT_TOTAL_,TAXDST,OWNER6,OWNNM1,OWNNM2,OWNAD1,OWNAD2,LGLDS1,LGLDS2,LGLDS3,PREVOWN1,PREVOWN2,SPLFLG,NEWFLG,MKTCAU,NHBDNO,ADDRNO,ADDRST,ADDRSF,BANKCD,MLNM1,MLNM2,MLADR1,MLADR2,CNTDUE,DLNQDT,CNTSTG,CNTTRM,CNTFLG,RECST,SALDAT,SALTYP,SALAMT,SALSRC,VALID,SALCNV,DEEDNO,INSTTY,ACREDEED,UNIT,LOC_ST_IND,LOC_ST_DIR,LOC_SEC_NO,SCHOOL_COD,BOR_FLAG,HMSD_FLAG,PARSTAT,RED_25_FLA,DIV_FLAG,FORECL_FLA,ANNUAL_TAX,FRONT_FOOT,TAXES_PAID,PAR_DELETE,DELQ_TAXES,LGLDS4,CONVEY_NO,OWNER48,AUDPCLID,AUDPTYID,OWNAD1A,MLADR1A,ADDRECID,HNUM,CAGDIR,CAGSTRNAME,CAGSFX,ADDRTYPE,STRNAMID,JURISABBRV,JURISDICT,STRSEGID,JOINED,AREA,ACRES,PERIMETER,Shape_Length,Shape_Area
483,64710,007500020245,0,007500020245,VA,500,075,0002,0245,0,00750002024500,13080.000000000000000,0.000000000000000,8,,0.000000000000000,1,DANRID,DANRIDGE PROPERTIES LLC,,5710 WOOSTER PIKE,CINCINNATI OH 45227,NS DANDRIDGE ST LOT 1  0.,027 AC THE GALLERIES ATPE,NDLETON SUB,GARY MARK CUSTOM HOMES LL,,Y,N,0.000000000000000,0,,DANDRIDGE,ST,0,DANDRIDGE PROPERTIES LLC,DANDRIDGE PROPERTIES LLC,508 DANDRIDGE ST,CINCINNATI OH 45202,0,0,,,,,39960,,190000.000000000000000,1,,0,0,SH,0.027000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,177.729999999999990,,22545,DANRIDGE PROPERTIES LLC                         ,07500020245,0750002024500,STE 212,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,143.060267679041890,0.000000000000000
484,220894,007500020246,0,007500020246,VA,500,075,0002,0246,0,00750002024600,13930.000000000000000,0.000000000000000,8,,0.000000000000000,1,DANRID,DANRIDGE PROPERTIES LLC,,5710 WOOSTER PIKE,CINCINNATI OH 45227,NS DANDRIDGE ST LOT 2  0.,030 AC THE GALLERIES ATPE,NDLETON SUB,GARY MARK CUSTOM HOMES LL,,Y,N,0.000000000000000,0,,DANDRIDGE,ST,0,DANDRIDGE PROPERTIES LLC,DANDRIDGE PROPERTIES LLC,508 DANDRIDGE ST,CINCINNATI OH 45202,0,0,,,,,39960,,190000.000000000000000,1,,0,0,SH,0.030000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,165.140000000000010,,22545,DANRIDGE PROPERTIES LLC                         ,07500020246,0750002024600,STE 212,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,156.995719147998410,0.000000000000000
485,64711,007500020247,0,007500020247,SF,555,075,0002,0247,0,00750002024700,18000.000000000000000,266000.000000000000000,1,,0.000000000000000,1,FRONCZ,FRONCZEK ADAM,,508 DANDRIDGE ST,CINCINNATI OH 45202,NS DANDRIDGE ST LOT 3  0.,054 AC GALLERIES AT PENDL,ETON SUBCRA ABATEMENT,BOGART ERIC,,Y,N,0.000000000000000,0,508,DANDRIDGE,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,42185,,321500.000000000000000,3,,0,0,WD,0.054000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,88039,FRONCZEK ADAM                                   ,07500020247,0750002024700,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,247.061400568843910,0.000000000000000
486,221095,007500020248,0,007500020248,SF,555,075,0002,0248,0,00750002024800,18000.000000000000000,177000.000000000000000,1,,0.000000000000000,1,HENSON,HENSON TODD & ALICIA,,510 DANRIDGE ST,CINCINNATI OH 45202,NS DANDRIDGE ST LOT 4   0,.040 AC GALLERIES AT PEND,LETON SUBCRA ABATEMENT,HENSON TODD,,Y,N,0.000000000000000,0,510,DANDRIDGE,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,40354,,195000.000000000000000,2,,0,0,WD,0.040000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,8318,HENSON TODD & ALICIA                            ,07500020248,0750002024800,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,234.662667487090740,0.000000000000000
487,277701,007500020249,0,007500020249,SF,555,075,0002,0249,0,00750002024900,18000.000000000000000,176000.000000000000000,1,,0.000000000000000,1,KROTIN,KROTINE JASON A,,512 DANDRIDGE ST,CINCINNATI OH 45202,NS DANDRIDGE ST LOT 5   0,.040 AC GALLERIES AT PEND,LETON SUBCRA ABATEMENT,IRIZARRY EDMOND,,Y,N,0.000000000000000,0,512,DANDRIDGE,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,41081,,199000.000000000000000,2,,0,0,WD,0.040000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,36342,KROTINE JASON A                                 ,07500020249,0750002024900,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,234.662020871031440,0.000000000000000
488,323405,007500020250,0,007500020250,SF,555,075,0002,0250,0,00750002025000,18000.000000000000000,147900.000000000000000,1,,0.000000000000000,1,LAWSON,LAWSON STEPHEN G,,514 DANDRIDGE ST,CINCINNATI OH 45202,NS DANDRIDGE ST LOT 6   0,.040 AC GALLERIES AT PEND,LETON SUBCRA ABATEMENT,DANRIDGE PROPERTIES LLC,,Y,N,0.000000000000000,0,514,DANDRIDGE,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,40199,,165900.000000000000000,2,,0,0,WD,0.040000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,592,LAWSON STEPHEN G                                ,07500020250,0750002025000,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,233.382099534822940,0.000000000000000
489,323406,007500020251,0,007500020251,SF,555,075,0002,0251,0,00750002025100,18000.000000000000000,147000.000000000000000,1,,0.000000000000000,1,LOPEZ ,LOPEZ NATALIE,,516 DANDRIDGE ST,CINCINNATI OH 45202,NS DANDRIDGE ST LOT 7   0,.037 AC GALLERIES AT PEND,LETON SUBCRA ABATEMENT,DANRIDGE PROPERTIES LLC,,Y,N,0.000000000000000,0,516,DANDRIDGE,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,40309,,165000.000000000000000,2,,0,0,WD,0.037000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,5517,LOPEZ NATALIE                                   ,07500020251,0750002025100,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,224.397303104360840,0.000000000000000
490,166786,007500020252,0,007500020252,SF,555,075,0002,0252,0,00750002025200,18000.000000000000000,150500.000000000000000,1,,0.000000000000000,1,DOUGHE,DOUGHERTY MITCHELL S,,518 DANDRIDGE ST,CINCINNATI OH 45202,NS DANDRIDGE ST LOT 8   0,.150 AC GALLERIES ATPENDL,ETON SUB-CRA ABATEMENT,NGUYEN PAUL D,,Y,N,0.000000000000000,0,518,DANDRIDGE,ST,0,WELLS FARGO REAL ESTATE-A,,1 HOME CAMPUS,DES MOINES IA 503280001,0,0,,,,,41619,,201500.000000000000000,3,,0,0,WD,0.150000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,61812,DOUGHERTY MITCHELL S                            ,07500020252,0750002025200,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,350.106536721738960,0.000000000000000
491,323407,007500020253,0,007500020253,VA,400,075,0002,0253,0,00750002025300,400.000000000000000,0.000000000000000,2,,0.000000000000000,1,MCFARL,MCFARLAND TODD E,& PAUL E,6262 DAWES LN,CINCINNATI OH 45230,SS LIBERTY ST0.070 AC,,,MCFARLAND TODD E,,N,N,0.000000000000000,0,,LIBERTY,ST,0,UNION SAVINGS BANK,,8534 E KEMPER RD,CINCINNATI OH 45249,0,0,,,,,41312,,0.000000000000000,2,,0,0,SE,0.070000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,MCFARLAND TODD E & PAUL E                       ,07500020253,0750002025300,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,286.286467654871440,0.000000000000000
492,64712,007500020254,0,007500020254,VA,400,075,0002,0254,0,00750002025400,320.000000000000000,0.000000000000000,3,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,ES BROADWAY ST 0.012 AC R,1 T4 S18,,,,N,N,0.000000000000000,0,,BROADWAY,ST,0,CINCINNATI CITY OF THE,ATTN ASHANTI SALTER,801 PLUM ST,CINCINNATI OH 45202,0,0,,,,,39918,,0.000000000000000,1,,0,0,WE,0.012000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,4.840000000000000,,0,CINCINNATI CITY OF                              ,07500020254,0750002025400,ROOM 122,RM #122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,37.914853112152045,0.000000000000000
493,209819,007500020258,0,007500020258,VA,500,075,0002,0258,0,00750002025800,0.000000000000000,0.000000000000000,5,,0.000000000000000,1,PENDLE,PENDLETON VENTURES LLC,,PO BOX 43584,CINCINNATI OH 45243,,,,,,N,N,0.000000000000000,0,,PENDLETON ,ST,0,PENDLETON VENTURES LLC,PENDLETON VENTURES LLC,PO BOX 43584,CINCINNATI OH 45243,0,0,,,,,42262,,0.000000000000000,3,,0,0,WE,0.000000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,PENDLETON VENTURES LLC                          ,07500020258,0750002025800,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,262.973154107722730,0.000000000000000
494,413556,007500020259,0,007500020259,VA,500,075,0002,0259,0,00750002025900,0.000000000000000,0.000000000000000,5,,0.000000000000000,1,PENDLE,PENDLETON VENTURES LLC,,PO BOX 43584,CINCINNATI OH 45243,,,,,,N,N,0.000000000000000,0,,PENDLETON ,ST,0,PENDLETON VENTURES LLC,PENDLETON VENTURES LLC,PO BOX 43584,CINCINNATI OH 45243,0,0,,,,,42262,,0.000000000000000,3,,0,0,WE,0.000000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,PENDLETON VENTURES LLC                          ,07500020259,0750002025900,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,256.108270557204380,0.000000000000000
495,265568,007500020260,0,007500020260,VA,500,075,0002,0260,0,00750002026000,0.000000000000000,0.000000000000000,5,,0.000000000000000,1,PENDLE,PENDLETON VENTURES LLC,,PO BOX 43584,CINCINNATI OH 45243,,,,,,N,N,0.000000000000000,0,,PENDLETON ,ST,0,PENDLETON VENTURES LLC,PENDLETON VENTURES LLC,PO BOX 43584,CINCINNATI OH 45243,0,0,,,,,42262,,0.000000000000000,3,,0,0,WE,0.000000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,PENDLETON VENTURES LLC                          ,07500020260,0750002026000,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,251.723018526541750,0.000000000000000
496,309572,007500020261,0,007500020261,VA,500,075,0002,0261,0,00750002026100,0.000000000000000,0.000000000000000,5,,0.000000000000000,1,PENDLE,PENDLETON VENTURES LLC,,PO BOX 43584,CINCINNATI OH 45243,,,,,,N,N,0.000000000000000,0,,PENDLETON ,ST,0,PENDLETON VENTURES LLC,PENDLETON VENTURES LLC,PO BOX 43584,CINCINNATI OH 45243,0,0,,,,,42262,,0.000000000000000,3,,0,0,WE,0.000000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,PENDLETON VENTURES LLC                          ,07500020261,0750002026100,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,249.716889895445890,0.000000000000000
498,381374,007500020243,0,00750002CD04,MF,550,075,0002,0243,0,00750002024300,10000.000000000000000,82500.000000000000000,1,,0.000000000000000,1,KAMERE,KAMERER ZACHARY B,,1314 SPRING ST,CINCINNATI OH 45202,UNIT 4   25%SPRING STREET,CONDOMINIUM,,SCHNEIDER NICHOLAS R &,ROBERT W,N,N,0.000000000000000,0,1314,SPRING,ST,0,FIRST FINANCIAL BANK-ISAO,,PO BOX 18127,FAIRFIELD OH 45018,0,0,,,,,42097,,126000.000000000000000,3,,0,0,WD,0.000000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,1036.380000000000100,,0.000000000000000,,83354,KAMERER ZACHARY B                               ,07500020243,0750002024300,#4,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,220.000053546897700,0.000000000000000
499,381381,007500030001,0,007500030001,,469,075,0003,0001,0,00750003000100,21060.000000000000000,1000.000000000000000,4,,0.000000000000000,1,LINCOL,LINCOLN STARGATE LIMITED,PARTNERSHIP,2170 GILBERT AVE,CINCINNATI OH 45206,1218 BROADWAY ST 18 X 90.,40 LOT 9 FERNEDINGS SUB C, L NO 6 TIF ABATEMENT,RHONDA MANORS LTD,,Y,N,0.000000000000000,0,1218,BROADWAY,,0,MODEL GROUP (FORMERLY MOD,,2170 GILBERT AV,CINCINNATI OH 45206,0,0,,,,,40716,,798177.000000000000000,2,,0,0,WD,0.044000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,1801.480000000000000,,22450,LINCOLN STARGATE LIMITED PARTNERSHIP            ,07500030001,0750003000100,#100,STE #100, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,221.934917757847190,0.000000000000000
500,99181,007500030002,0,007500030002,MF,401,075,0003,0002,0,00750003000200,52940.000000000000000,145050.000000000000000,1,,0.000000000000000,1,BROADW,BROADWAY SQUARE I LLC,,2170 GILBERT AVE,CINCINNATI OH 45206,BROADWAY ST 0.2523 AC R1 ,T4 S18 TIF ABATEMENT,,TMG INVESTMENT GROUP LLC,,Y,N,0.000000000000000,0,1216,BROADWAY,,0,MODEL GROUP (FORMERLY MOD,,2170 GILBERT AV,CINCINNATI OH 45206,0,0,,,,,41725,,0.000000000000000,3,,0,0,QE,0.039000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,330.660000000000030,,0,BROADWAY SQUARE I LLC                           ,07500030002,0750003000200,C/O MODEL GROUP,STE #100, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,424.118915455757360,0.000000000000000
501,64713,007500030008,0,007500030008,MF,401,075,0003,0008,0,00750003000800,35950.000000000000000,570310.000000000000000,2,,0.000000000000000,1,BROADW,BROADWAY SQUARE I LLC,,2170 GILBERT AVE,CINCINNATI OH 45206,ES BROADWAY   0.0975 AC L,OTS 2 J FERNEDINGS SUBTIF, ABATEMENT,,,N,N,0.000000000000000,0,,BROADWAY,,0,BROADWAY SQUARE I LLC,BROADWAY SQUARE I LLC,2170 GILBERT AVE,CINCINNATI OH 45206,0,0,,,,,41718,,0.000000000000000,3,,0,0,QE,0.000000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,BROADWAY SQUARE I LLC                           ,07500030008,0750003000800,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,277.321544457490690,0.000000000000000
502,277702,007500030009,0,007500030009,MF,401,075,0003,0009,0,00750003000900,15100.000000000000000,134560.000000000000000,18,,0.000000000000000,1,THOSE ,THOSE ARE MY EVERDAY BALL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,409 E 13TH ST 23.10 X    ,88.50 LOT 10 J FERNEDINGS,SUB S OF O L 6 & 7   TIF ,THOSE ARE MY EVERDAY,BALLOONS LLC,Y,N,0.000000000000000,0,409,THIRTEENTH,ST,0,THOSE ARE MY EVERYDAY BAL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,0,0,,,,,41747,,4150000.000000000000000,3,,0,0,WD,0.045000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,ABATEMENT,66673,THOSE ARE MY EVERDAY BALLOONS LLC               ,07500030009,0750003000900,STE 213,STE 213, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,220.719834312341930,0.000000000000000
503,323408,007500030010,0,007500030010,MF,401,075,0003,0010,0,00750003001000,18180.000000000000000,96150.000000000000000,18,,0.000000000000000,1,THOSE ,THOSE ARE MY EVERDAY BALL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,411 E 13TH ST 20 X 88.50 ,LOT 11 J FERNEDINGS SUB O,F OL6 TIF ABATEMENT,THOSE ARE MY EVERDAY,BALLOONS LLC,Y,N,0.000000000000000,0,411,THIRTEENTH,ST,0,THOSE ARE MY EVERYDAY BAL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,0,0,,,,,41747,,4150000.000000000000000,3,,0,0,WD,0.046000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,66673,THOSE ARE MY EVERDAY BALLOONS LLC               ,07500030010,0750003001000,STE 213,STE 213, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,225.555903511116550,0.000000000000000
504,381382,007500030011,0,007500030011,MF,401,075,0003,0011,0,00750003001100,17830.000000000000000,95570.000000000000000,18,,0.000000000000000,1,THOSE ,THOSE ARE MY EVERDAY BALL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,413 E 13TH ST   20 X 88.5,0               LOT 12 FE,RNEDING SUB     TIF ABATE,THOSE ARE MY EVERDAY,BALLOONS LLC,Y,N,0.000000000000000,0,413,THIRTEENTH,ST,0,THOSE ARE MY EVERYDAY BAL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,0,0,,,,,41747,,4150000.000000000000000,3,,0,0,WD,0.044000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,MENT,66673,THOSE ARE MY EVERDAY BALLOONS LLC               ,07500030011,0750003001100,STE 213,STE 213, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,223.448674803640560,0.000000000000000
505,221098,007500030012,0,007500030012,MF,401,075,0003,0012,0,00750003001200,18180.000000000000000,102530.000000000000000,18,,0.000000000000000,1,THOSE ,THOSE ARE MY EVERDAY BALL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,415 E 13TH ST 23.10 X 88.,50 LOT 13 J FERNEDINGS SU,B OF OL6-TIF ABATEMENT,THOSE ARE MY EVERDAY,BALLOONS LLC,Y,N,0.000000000000000,0,415,THIRTEENTH,ST,0,THOSE ARE MY EVERYDAY BAL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,0,0,,,,,41747,,4150000.000000000000000,3,,0,0,WD,0.046000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,66673,THOSE ARE MY EVERDAY BALLOONS LLC               ,07500030012,0750003001200,STE 213,STE 213, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,225.009993247511370,0.000000000000000
506,221099,007500030013,0,007500030013,,469,075,0003,0013,0,00750003001300,26830.000000000000000,9170.000000000000000,4,,0.000000000000000,1,LINCOL,LINCOLN STARGATE LIMITED,PARTNERSHIP,2170 GILBERT AVE,CINCINNATI OH 45206,E 12TH ST 86.36x88.50 IR ,LOT 32-33-34-35 J FERNEDI,NGS SUB OF OLD LOT 6     ,RHONDA MANORS LIMITED,,Y,N,0.000000000000000,0,408,TWELFTH,ST,0,MODEL GROUP (FORMERLY MOD,,2170 GILBERT AV,CINCINNATI OH 45206,0,0,,,,,40716,,798177.000000000000000,2,,0,0,WD,0.177000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,5204.800000000000200,PAR 13-14-15-16 CON-,22450,LINCOLN STARGATE LIMITED PARTNERSHIP            ,07500030013,0750003001300,#100,STE #100, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,216.361208851893880,0.000000000000000
507,64714,007500030017,0,007500030017,MF,401,075,0003,0017,0,00750003001700,32660.000000000000000,227340.000000000000000,1,,0.000000000000000,1,NASSAU,NASSAU AVENUE INVESTMENTS,LLC,2170 GILBERT AVE,CINCINNATI OH 45206,1126 BROADWAY 60x85      ,LOT 36 37 38 J FERNEDINGS,OF O L 6&7 PAR 17-18-19  ,HISTORIC LIMITED LIABILIT,COMPANY,Y,N,0.000000000000000,0,1126,BROADWAY,,0,NASSAU AVENUE INVESTMENTS,NASSAU AVENUE INVESTMENTS,2170 GILBERT AVE,CINCINNATI OH 45206,0,0,,,,,41660,,260000.000000000000000,3,,0,0,LW,0.120000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,4001.329999999999900,CON-TIF ABATEMENT,63333,NASSAU AVENUE INVESTMENTS LLC                   ,07500030017,0750003001700,#100,#100, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,210.318887952013770,0.000000000000000
508,323410,007500030020,0,007500030020,MU,404,075,0003,0020,0,00750003002000,21000.000000000000000,84660.000000000000000,6,,0.000000000000000,1,BROADW,BROADWAY SQUARE I LLC,,2170 GILBERT AVE,CINCINNATI OH 45206,1124 BROADWAY            ,20 X 85                  ,LOT 39 J FERNEDINGS SUB T,LINCOLN STARGATE LIMITED,PARTNERSHIP,Y,Y,0.000000000000000,0,1124,BROADWAY,,0,MODEL GROUP (FORMERLY MOD,,2170 GILBERT AV,CINCINNATI OH 45206,0,0,,,,,41689,,282724.000000000000000,3,,0,0,LW,0.041000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,439.240000000000010,IF ABATEMENT,64299,BROADWAY SQUARE I LLC                           ,07500030020,0750003002000,,STE #100, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,215.071479560318440,0.000000000000000
509,11248,007500030021,0,007500030021,MU,431,075,0003,0021,0,00750003002100,17850.000000000000000,111990.000000000000000,1,,0.000000000000000,1,BROADW,BROADWAY SQUARE I LLC,,2170 GILBERT AVE,CINCINNATI OH 45206,1122 BROADWAY 20 X 85 LOT, 40 J FERNEDINGS SUB TIF ,ABATEMENT,LINCOLN STARGATE LIMITED,PARTNERSHIP,Y,Y,0.000000000000000,0,1122,BROADWAY,,0,BROADWAY SQUARE I LLC,BROADWAY SQUARE I LLC,2170 GILBERT AVE,CINCINNATI OH 45206,0,0,,,,,41689,,282724.000000000000000,3,,0,0,LW,0.041000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,453.329999999999980,,64299,BROADWAY SQUARE I LLC                           ,07500030021,0750003002100,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,215.407897264803670,0.000000000000000
510,221100,007500030022,0,007500030022,MU,431,075,0003,0022,0,00750003002200,17720.000000000000000,143090.000000000000000,6,,0.000000000000000,1,BROADW,BROADWAY SQUARE I LLC,,2170 GILBERT AVE,CINCINNATI OH 45206,1120 BROADWAY 20 X 85    ,LOT 41 J FERNEDINGS SUB  ,OF O L 6  TIF ABATEMENT,LINCOLN STARGATE LIMITED,PARTNERSHIP,Y,Y,0.000000000000000,0,1120,BROADWAY,,0,MODEL GROUP (FORMERLY MOD,,2170 GILBERT AV,CINCINNATI OH 45206,0,0,,,,,41689,,282724.000000000000000,3,,0,0,LW,0.039000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,554.029999999999970,,64299,BROADWAY SQUARE I LLC                           ,07500030022,0750003002200,,STE #100, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,213.637097486267980,0.000000000000000
511,163440,007500030023,0,007500030023,MU,431,075,0003,0023,0,00750003002300,17720.000000000000000,122050.000000000000000,6,,0.000000000000000,1,BROADW,BROADWAY SQUARE I LLC,,2170 GILBERT AVE,CINCINNATI OH 45206,1118 BROADWAY 20 X 85    ,LOT 42 J FERNEDINGS SUB  ,OF O L 6 & 7 -TIF ABATEME,LINCOLN STARGATE LIMITED,PARTNERSHIP,Y,Y,0.000000000000000,0,1118,BROADWAY,,0,MODEL GROUP (FORMERLY MOD,,2170 GILBERT AV,CINCINNATI OH 45206,0,0,,,,,41689,,282724.000000000000000,3,,0,0,LW,0.039000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,505.660000000000030,NT,64299,BROADWAY SQUARE I LLC                           ,07500030023,0750003002300,,STE #100, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,213.808748740732540,0.000000000000000
512,64905,007500030024,0,007500030024,MU,431,075,0003,0024,0,00750003002400,20760.000000000000000,304890.000000000000000,6,,0.000000000000000,1,BROADW,BROADWAY SQUARE I LLC,,2170 GILBERT AVE,CINCINNATI OH 45206,BROADWAY 40 X 85         ,LOTS 43-44 J FERNEDINGS  ,SUB PARS 24-25 CONS  TIF ,LINCOLN STARGATE LIMITED,PARTNERSHIP,Y,Y,0.000000000000000,0,1114,BROADWAY,,0,MODEL GROUP (FORMERLY MOD,,2170 GILBERT AV,CINCINNATI OH 45206,0,0,,,,,41689,,282724.000000000000000,3,,0,0,LW,0.085000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,855.670000000000070,ABATEMENT,64299,BROADWAY SQUARE I LLC                           ,07500030024,0750003002400,,STE #100, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,218.812742207429780,0.000000000000000
513,11249,007500030027,0,007500030026,MU,431,075,0003,0027,0,00750003002700,0.000000000000000,0.000000000000000,0,007500030026,0.000000000000000,1,BROADW,BROADWAY SQUARE I LLC,,2170 GILBERT AVE,CINCINNATI OH 45206,,,,,,,,0.000000000000000,0,,,,0,MODEL GROUP (FORMERLY MOD,,2170 GILBERT AV,CINCINNATI OH 45206,0,0,,,,,0,,0.000000000000000,,,0,0,,0.000000000000000,,,,,0,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,BROADWAY SQUARE I LLC                           ,07500030027,0750003002700,,STE #100, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,215.270086196851080,0.000000000000000
